name,x,y,z,rh
[KPS2012]_MWSC_1182,-721.6774560982756,1960.1421596298899,-30.746762447336224,3.524366017875004
[KPS2012]_MWSC_0925,-243.17039365916742,1531.7126005889363,-18.04629725796677,1.7529569198854733
[KPS2012]_MWSC_5740,1258.4556953096985,-1871.0156318698064,-24.794520390857087,3.207156305224554
Patchick_90,-1240.5571907509466,6276.194177831118,-59.404617959556376,3.3508680792079413
NGC_6735,581.5665394665871,-2147.1841930839228,-19.33569034659499,3.7976999805454494
Berkeley_81,886.4220595596579,-3213.971703987669,-26.418249707623502,1.9663175475279588
[KPS2012]_MWSC_0917,-322.5730582885915,2119.4031393060623,-9.915456472781733,1.449130302846289
Berkeley_34,-1951.0696572361353,7232.491270433714,-31.24781132437346,7.766907256944008
[KPS2012]_MWSC_1007,-341.5919239368255,1446.162887228858,-4.979512774861852,0.8397814630373293
[KPR2005]_28,-204.9081054515758,848.6085344741505,-2.285506044715908,3.985670470476444
[KPS2012]_MWSC_4288,-647.6727116461002,-1885.877510619323,-4.6982474662678575,3.207156305224554
[KPS2012]_MWSC_1085,-529.781192308197,1848.581280240413,-2.8528268824012257,4.446974923077885
[KPS2012]_MWSC_3043,739.3225846116618,-2583.2866823913905,-1.0161015774729822,3.0999659214816786
[KPS2012]_MWSC_0984,-488.6743731725591,2347.6799572848695,-0.41852995250338165,1.9743830571341647
NAME_Herschel_1,-164.2839343257783,327.0118420119351,0.8750465156648054,1.15315852486141
[KPS2012]_MWSC_0986,-453.84660383907317,2156.7656174097488,1.1540116486888412,1.826765632301704
[KPS2012]_MWSC_2754,-47.887178652801204,-3259.6465762617163,3.3190338874876035,9.33680212065315
C_0640+000,-221.01729161601224,1174.3815422588311,2.085667397248479,2.7124701812964687
Teutsch_146,985.4991190895489,-4315.893610345908,13.521481024047022,9.447515189277498
Berkeley_20,1144.6600162241837,9531.483443307165,30.997058232403198,5.41062845646529
[KPS2012]_MWSC_1024,-818.8964250205906,3291.0202109851816,13.73229680525649,1.0442266716153386
C_0642+003,-915.664096556737,4591.138558462869,19.610182876018808,11.058848255665906
C_0646+004,-692.6659188665301,3201.45237875458,21.724442626322595,1.3140958847751976
[KPS2012]_MWSC_5748,839.9668825865568,-1104.9460350013985,9.689989293570635,3.207156305224554
NGC_2112,25.70411555203425,951.149208883726,6.692629046169427,2.4964305782241745
[KPS2012]_MWSC_5022,-733.2931877021841,1083.0695122413063,10.272902362434426,3.207156305224554
NGC_2301,-186.26656590511925,810.4869242866957,6.74935722424112,2.0054158390496144
[KPS2012]_MWSC_0571,232.05546372844404,1919.9443272439394,17.88971876788534,1.4761742483246092
[FSR2007]_0098,1111.1429887472516,-5270.851628917557,57.03827219480385,5.351131650176707
[KPR2005]_22,-71.87074770478915,1133.1477248098622,13.079731747536783,0.7196349460582468
[KPS2012]_MWSC_1038,-440.838192382881,1696.449331445591,27.025061968506268,3.3029398806263126
[KPR2005]_18,59.63857949477107,402.05064519055685,6.385024487255104,3.0261572090654485
NGC_2324,-1046.3913919697936,3641.2838686721548,69.17385949361928,4.073065105716692
NGC_2189,-77.56229096723084,1465.700351228885,27.029084842782666,2.343426619215317
NGC_2262,-515.4659858822272,2951.9659187536,59.99738627743234,1.5924757406179249
[KPS2012]_MWSC_1407,-755.7158798856652,1304.5527680671153,33.1599791474977,1.4392698921164937
[KPS2012]_MWSC_4317,-512.6278893299755,-2334.8034969913174,52.78520169715551,3.207156305224554
C_1745+013,-15.906922064676822,-305.3576226839567,8.140423774633852,2.71090732506231
Teutsch_13,-694.4498161435549,3577.9687366503176,89.33010050122017,2.7704146862929298
[KPS2012]_MWSC_4547,2343.4349524145227,-3601.1155356710447,114.38322670124329,3.207156305224554
[KPS2012]_MWSC_0947,-208.478262256462,1183.3453882358608,32.163742124414185,0.9226089052028806
[KPS2012]_MWSC_3054,844.54319110798,-2717.7797779672105,76.34708131717865,2.8785397842329874
[KPS2012]_MWSC_1140,-599.8597658814381,1856.7399090236934,54.67331630103659,7.325514707310872
Cl_Alessi_44,231.37598155112238,-488.9274030855926,15.033431851481604,7.259533020078938
NAME_25_Ori_Group,63.10373351151479,407.5312257157074,11.915220667737922,3.5614994990470907
NAME_HR_1833_Cluster,57.33968731534221,417.91182808730593,12.077425359108412,3.207156305224554
Cl_Alessi_15,-806.2015047567842,4239.5209364957645,125.97013079727523,0.7392897457242095
[KPS2012]_MWSC_1375,-1472.5064096505666,2739.9897765974,93.40716075187812,6.6427841174607405
C_0641+016,-244.45755974745038,1236.488519421662,38.179088788859886,3.2844877025222545
C_0643+018,-439.6098390687375,2130.4718934639072,67.4511716301003,1.362522031984073
NAME_Saurer_A_Cluster,-4546.297614719522,12334.326838977699,413.1143033955433,10.143736295564796
[KPS2012]_MWSC_0985,-594.3195168275688,2846.915535738424,99.78098159995109,5.6648186779456875
[KPS2012]_MWSC_3119,497.3061568382624,-1265.9937661969132,47.616912135426446,1.1624872205556296
C_0635+020,-363.79643424814157,2133.453117781317,78.1868547616284,5.433130588957684
[KPR2005]_35,-247.2870152395785,753.4201310136784,29.14598217991845,1.6791482074692428
Cl_Alessi_16,-394.24883939162675,2048.9100381729804,79.24334743277026,0.8118958365785349
Cl_Alessi_59,-823.474129400753,3544.834499262712,139.55049639664378,2.2703295543353184
[KPS2012]_MWSC_5656,347.0223533704564,1812.7083521922636,71.2244070079831,3.207156305224554
[KPS2012]_MWSC_5346,-362.15125808225406,-1916.6313757429282,75.33017846263093,3.207156305224554
C_0619+023,-139.42406183554343,1459.0954187290622,60.74940349617908,2.380330975423432
Berkeley_35,-1531.6011368051882,4860.280145437579,243.34698601444143,2.688543996280917
[FSR2007]_0101,352.81508973659794,-1617.0261345251483,79.98120227161944,1.2916524672840328
C_0627+029,-136.20397005820175,1016.8524589047097,50.984265806523695,1.495052322694045
Melotte_186,4.717278361323204,-451.95706811384576,25.74452090434447,7.1393748118491125
[KPS2012]_MWSC_5356,-158.08027383580512,-1138.6149183199752,58.0318430104814,3.207156305224554
Berkeley_28,-706.3132338163456,3052.5720041266536,159.9283131846347,1.1572841383517212
[KPS2012]_MWSC_0873,-210.71155607069326,1694.7077580133873,87.55715314870095,1.2547481110759178
NGC_2319,-272.437396173948,1004.7574319472233,55.19617842550461,1.088678508139399
NAME_CV_Mon_Cluster,-263.247474392098,1611.966496577047,87.82848933745869,0.8552596774327466
[KPS2012]_MWSC_1145,-324.2325323387671,977.0506755950988,56.623690204288536,1.1624872205556296
Berkeley_30,-1241.4768286536942,4821.954079859428,280.9090622745649,2.7321690390408606
[KPS2012]_MWSC_0883,-235.68343569904712,1772.2636107807941,105.90567519880553,1.605339495053012
NGC_2270,-267.9709912894174,1379.1266891628347,85.1902169625392,6.2368361991714725
[KPR2005]_31,-177.05122102032217,648.4870899771851,41.468171748163535,0.4797566307054979
[KPR2005]_21,57.139872536017286,415.9972342471391,25.880998151126047,4.410011775863456
[KPS2012]_MWSC_1192,-942.9849310390828,2521.725240830758,167.35485462946565,1.1720874340964156
[KPS2012]_MWSC_1003,-352.4611244849083,1521.104194132911,99.93170827170447,1.2777927092468049
[KPS2012]_MWSC_0926,-311.9728462058801,1953.8251525499131,138.73717696164368,0.6408188653309818
[KPS2012]_MWSC_5154,-792.2851115113593,-86.65271817580707,56.36140976037649,3.207156305224554
NGC_6481,-57.517726647411315,-1830.2437384087095,133.4000342467131,4.834470663263095
[KPS2012]_MWSC_2830,188.16930965907682,-4281.207745057577,316.3250773515178,1.568435138844897
NGC_6755,524.7095818179117,-1722.4821027481119,132.9882635373958,2.9138372840797544
Cl_Czernik_39,564.6193684624261,-1855.3538225518703,147.08104232144848,1.3350800725730116
[KPS2012]_MWSC_0497,407.94943422971534,2175.4833677198103,171.02448914154886,2.4172353316315482
RMC-4b,-174.18124303848552,1157.4119071383368,91.29387596090949,2.380330975423432
[KPS2012]_MWSC_5344,-308.62212121526795,-1568.8323868829991,127.8019098588909,3.207156305224554
Cl_Dias_2,-129.19183627432272,3229.245568218671,258.4940078225127,2.6755953412561286
C_0620+046,-179.05566316031596,1760.2237042593288,142.04429046528546,6.015410061922783
NGC_2269,-314.6383858091305,1646.5816102041304,135.70238057083023,12.896563982155412
C_0635+047,-251.90698003438473,1554.8048400161153,137.02600682311254,5.3487686010340765
NGC_6756,605.2490995062894,-1957.5416833636532,168.8523966090514,0.8430644736694538
[FSR2007]_0128,917.7383730275394,-1185.0974867740033,123.75873914478021,0.6089218774339012
C_0633+048,-319.59399790546007,1992.5083642147126,168.50844203544938,0.8118958365785349
NGC_2180,-66.02819761974582,1551.1197809823914,130.50556372900826,1.383913357804321
[KPS2012]_MWSC_5350,-314.6027404651568,-1880.8320768925275,163.98723799111409,3.207156305224554
Cl_Czernik_38,388.2913646280999,-1758.5851672660006,156.45351147309157,1.3748666143922188
C_0620+051,-265.48095301400906,2646.1454794498236,237.34777263339885,5.886244815194378
[KPS2012]_MWSC_0789,-102.13578622440022,1906.4218309067373,173.24284635888193,1.9374787009260488
[KPS2012]_MWSC_5351,-204.94062257075626,-1265.9249214013662,119.90594061703509,3.207156305224554
Berkeley_78,-1656.2166616926322,4334.251624264728,436.14985368340473,2.8638457642038437
NGC_2252,-134.37771023685235,885.9165991317666,84.22832287482335,2.0297395914463374
[KPS2012]_MWSC_0671,111.34924087555781,2130.5992020013437,201.48793261054914,2.8231832499208145
IC_4756,78.40675570028533,-461.1697024785479,44.50725981683632,5.9403026436387565
NGC_2186,-84.8643258467807,1602.7156263852455,153.21149380186222,1.1515746050351732
[KPS2012]_MWSC_2839,133.95039248182485,-2480.0027780668206,238.05149261203402,3.1553224557938515
[KPS2012]_MWSC_0530,429.8419241120244,2748.8365241199326,266.7558508072866,3.3952007711466003
NAME_Archinal_1,370.18186923767223,-1517.511073911917,151.7802974264026,0.9511259418665574
[BDS2003]_11,615.3877635460954,-1990.0457275781757,204.11982418565887,0.8118958365785349
IC_4665,-21.66487197346816,-359.7819614161861,35.436100735895835,3.960417681831599
[KPS2012]_MWSC_1376,-784.9478972989976,1452.2355741770707,164.77146482469712,0.9041567270988228
[FSR2007]_0091,-155.80025236625983,-1644.3653949309778,165.4954057250501,0.8118958365785349
NGC_2143,-15.906399428755444,1139.1379104394719,114.61591275563116,1.1809393986596872
Berkeley_26,-702.2643899953556,3155.7612242921946,325.82653806801585,2.7309223594005267
Berkeley_27,-1251.1859300529582,5490.700824080666,569.2418215287785,1.6708386566994289
[KPS2012]_MWSC_5651,527.2882875314251,2414.9871562493818,255.00803317287992,3.207156305224554
[KPS2012]_MWSC_4561,1149.827455615277,-1584.2970892667092,202.29571239730174,3.207156305224554
C_0628+059,-117.26516485932622,842.833302700389,89.06326386153543,3.230096125758509
NGC_2202,-103.83312677819394,1408.3293455970647,149.08767928171358,0.9041567270988228
C_0634+060,-252.31273711543952,1544.5004460295768,164.5406177931551,3.0951337728249824
[KPR2005]_34,-154.85361899558836,486.5639857517825,54.38836689319077,1.1255828643475143
[KPS2012]_MWSC_5358,-153.5836636282087,-1536.448684860743,165.97137420721154,3.207156305224554
Juchert_3,593.3894755822964,-1954.7918486827823,224.77721991233892,1.9875069892086024
C_0700+064,-1145.6142456311325,4040.4388088402916,469.73720549289135,2.4672488197400373
[KPS2012]_MWSC_5340,-290.03493551553703,-1320.9866177519534,152.29934963995262,3.207156305224554
Berkeley_32,-1181.2673493506265,4557.775716107995,530.874006723246,3.1617613665659654
NGC_6633,44.28814074925884,-368.946637326342,43.09363093557558,1.2117854586341603
[KPS2012]_MWSC_0997,-787.5609286551002,3517.5769895513213,417.8388998585241,0.8103868478287464
[KPS2012]_MWSC_5359,-162.86128557836412,-1701.75584298562,198.35385684191832,3.207156305224554
[KPS2012]_MWSC_1012,-442.1887382022658,1839.4912271386768,223.083269401658,0.9779654395150535
[KPS2012]_MWSC_3148,1532.0093170795515,-3323.1851042706094,434.29622970431484,6.163027486755242
Juchert_18,-462.86104909399694,3351.1246955100187,403.63060110980257,1.0120376667901272
NGC_2236,-367.54560835865175,2823.7703245577236,341.26848819448486,3.9682082618604055
C_0636+069,-199.3806457043523,1165.4041980273225,143.39251493299363,3.24758334631414
Cl_Czernik_25,-116.15141748646323,1936.7787867808756,236.61835742237022,0.9938954847953498
[KPS2012]_MWSC_0786,-118.24454557580253,2292.2159000786583,282.6362589409883,1.853300210723916
C_0524+070,332.9112577379883,2334.2885563064297,292.6483049124921,4.1332878953089045
C_0519+070,166.48879115326739,1009.3211049046398,128.5044342207723,1.0148697957231687
[KPR2005]_26,-192.82885167920085,862.0777103314142,112.3801820154564,1.6422438512611277
[KPS2012]_MWSC_0836,-240.0618383723044,2894.1543001372297,373.396840846963,4.0225748266845605
C_0545+073,125.30846790017968,2534.9140596972616,328.4587926158433,2.423275309238264
[KPS2012]_MWSC_2864,153.42913868525287,-2129.5884679412716,276.9863834448358,0.6642784117460739
[KPS2012]_MWSC_1096,-736.0391204649916,2476.2275250817343,335.51252908455103,2.5464005783599504
[KPS2012]_MWSC_2682,-308.71800172989583,-4958.719522869684,652.6215510684236,1.8821221666138763
NGC_2254,-393.88174267081234,2501.2792018767054,341.04866929430233,1.7540004681461507
Berkeley_22,48.17245006295557,7225.228223091461,985.0020648189096,2.1221424089405363
NGC_6828,275.67884416941143,-528.166657402366,82.72488673808523,0.8672523708907077
[KPS2012]_MWSC_1399,-1166.787567909872,2043.5240211310975,328.62188976262024,1.4577220702205511
[KPS2012]_MWSC_5751,953.5703063358612,-1180.015684972234,212.81600995705315,3.207156305224554
C_0631+081,-203.51581316748997,1353.6742128125306,192.5063888947941,3.837174339273927
[KPS2012]_MWSC_1397,-1157.0972861651546,2032.3834200987687,331.04003391865837,2.232713550590971
[KPS2012]_MWSC_3120,1042.8496542294859,-2657.05641687215,405.221909861715,1.383913357804321
[KPS2012]_MWSC_2889,206.40353787660268,-2462.28899862585,352.91141494449965,1.8452178104057613
C_0521+081,266.8612788385132,1671.5187886349065,242.7138172769889,0.7380871241623046
Berkeley_31,-1509.4992044528299,5876.556374847581,883.5056691354806,5.883083614705715
C_0633+084,-249.9092049317007,1564.606508889828,231.99203881692333,1.1660653431217285
NGC_2251,-205.84744618144003,1348.366773497573,199.8841393176862,1.915941079536956
[KPS2012]_MWSC_0476,620.81929793518,2781.185792761031,430.7121840109348,3.081513743377621
NGC_2039,133.31493108541636,2211.3475790297166,338.0088961389932,4.004122648580502
[KPS2012]_MWSC_1342,-1196.3225543733374,2350.0272473762775,412.0015564129937,1.5130786045327242
[KPS2012]_MWSC_0952,-307.188331732617,1725.999438591364,277.8241653089738,0.9041567270988228
B_35,42.987140469083435,602.7748151550039,96.74000190790863,1.826765632301704
[D2005c]_DC7,-434.687077771269,3369.000605577875,548.9654488531913,0.9027022735376936
[KPS2012]_MWSC_5633,538.9582631067336,1358.0781547971694,241.88575007984258,3.207156305224554
[KPS2012]_MWSC_0970,-245.188762341099,1264.8240408308338,213.8658845117696,0.8857045489947654
C_0634+094,-457.54851287458604,2848.293745293534,480.9402140734236,5.6491019694939055
[KPS2012]_MWSC_4375,-114.4177316092547,-3718.346210599314,623.5335121828782,3.207156305224554
NGC_2459,-1100.2847667752746,2068.6088019104377,394.47060303772065,1.8821221666138763
Cl_Alessi_56,1629.7880301044543,-5425.198596024466,957.0977852980351,1.7345047417814154
[KPS2012]_MWSC_0488,326.9723615438791,1592.2972525178463,277.2715896202426,0.7565393022663621
Cl_Alessi_14,-272.4661043271938,2039.7753783541718,353.3024594492073,0.5535653431217283
Collinder_69,45.170873777284136,415.2649196501661,72.24942178256914,3.3960022774374856
[KPS2012]_MWSC_3380,2509.689322456472,-3050.819696632984,694.3195830337816,1.7898612760935884
NGC_2312,-608.2313633341921,2318.440058862692,434.7255480385165,3.7088877989155793
NGC_6709,230.71546664244988,-1012.552686486849,189.36502147056638,1.5817195590535045
NGC_6724,1159.209562188591,-4589.571498643674,870.0779561442683,5.904696993298438
[KPS2012]_MWSC_5645,594.9699140481995,2254.5259718578136,429.8423473740805,3.207156305224554
NGC_2141,-54.17798770367211,4228.883137613475,780.1009451870904,5.296886195943609
[KPS2012]_MWSC_4602,895.6192456088729,-874.2525618329562,237.95929278661606,3.207156305224554
NAME_Poole_J1856+10.8,1040.9505770862106,-4184.097323242246,820.4099497817894,4.0225748266845605
NAME_Poole_J1855+10.8,1043.162337642489,-4252.335693786165,833.2481531190958,3.1737746338979096
NGC_2259,-503.2358130895037,2964.9225744025475,578.3033156115549,1.8429797078723809
NGC_1662,129.93495185159028,404.6514599952298,81.70384215056772,1.5563858366750642
NGC_6525,28.509831538309186,-3161.513700388053,615.5154845853161,7.879080050432599
[FSR2007]_0979,-301.35790378797566,2195.9755978799744,434.10793410316245,1.3498398568713892
[KPS2012]_MWSC_2724,-59.65292923289632,-1564.6747640824149,308.9504987495152,0.8672523708907077
NGC_6858,1057.059373685929,-1776.7570652158088,411.61123855941725,1.2916524672840328
Berkeley_43,691.8245956188559,-2023.8811728927255,426.0275725022637,1.344717577594825
[KPS2012]_MWSC_0626,172.81455488935907,1986.9283524945713,404.32147070320343,1.7714090979895307
Dol-Dzim_2,210.84900887814962,1326.8762780790767,273.09895299344976,0.6458262336420164
[KPS2012]_MWSC_0535,239.66947007340892,1581.6286842678269,328.1741157007264,2.306522263007201
NGC_6738,178.95301835782362,-652.4639556794766,138.87781753814625,0.4428522744973827
Cl_Dias_8,1809.6265952306574,-3397.449929339939,792.1398635733111,1.5315307826367817
C_1924+115,469.70776076004233,-1201.3809535622622,265.60765030325615,1.3470090015962055
NGC_6837,1561.8507175798477,-2903.7060879289943,682.497099568495,3.8196008675399256
NGC_2682,-578.4379370360359,623.651043992862,177.91783805908432,2.511255327506868
[KPS2012]_MWSC_0895,-267.3020989163962,1908.2359718528003,404.8253138737704,0.9369074971573972
[KPS2012]_MWSC_0785,-110.10976700062578,2217.251634411333,466.3269418435053,1.536071116629831
C_0727+120,-775.8536548967014,1871.1517492112114,426.3123709291743,2.177357016278798
NGC_2265,-512.6444697736429,2782.9204018711625,596.8363967284065,1.919026522821992
[KPS2012]_MWSC_3407,1577.6371341068962,-1806.091790656736,506.4528771853552,4.834470663263095
[KPS2012]_MWSC_3249,2474.356838741475,-4060.283972083173,1005.6104119477832,3.063061565273564
[KPS2012]_MWSC_3067,1153.7523333474703,-3569.74261302373,799.9512735521962,2.446433846590769
[KPS2012]_MWSC_5338,-611.0914804969686,-2635.557886007424,580.2506630483944,3.207156305224554
NGC_6840,1155.4842288422433,-2099.285936742405,515.029856117498,2.5094962221518355
[KPS2012]_MWSC_1365,-1101.2308829495507,2069.2985542939095,505.66593284033763,3.3952007711466003
NGC_6843,1993.223932987552,-3589.0971456410093,886.2505470335076,4.9451837318874405
Cl_Alessi_19,44.74954739857142,-539.5709329165854,118.15828707117036,4.701187348049465
[KPS2012]_MWSC_5058,-1028.0943736386378,544.9224324358213,254.09152193807074,3.207156305224554
[BDS2003]_82,-123.43099673867503,1885.293852316475,413.264902286418,1.6422438512611277
[FSR2007]_0960,-88.83028401573729,2069.0753050315348,453.25110341878303,1.3654611797002634
[FSR2007]_0974,-369.9887418513295,2581.585834863905,580.703254032913,2.1476404903504163
NGC_2664,-1080.0241090975387,1206.1747701565403,361.8996374768641,3.1184180995857362
Juchert_1,1014.2518321568868,-2694.231916045263,647.0275661107843,0.8996938838331879
NGC_2194,-194.1871031440792,3230.444593838514,736.0360463401452,3.727160095570246
NAME_Skiff_J0614+12.9,-196.11344161363465,3040.077109154171,696.0392937293653,1.3311974714231878
[FSR2007]_0952,-87.14158524919043,1940.8080203679508,449.1175483052222,3.764244333227753
[FSR2007]_0956,-115.01522068018362,2120.8390267276354,491.1347286853834,2.177357016278798
Berkeley_82,317.9200095785229,-987.5394476300636,241.63268670463574,0.9328075326503809
NGC_1663,362.8070820177399,1137.9675912200962,279.4850509090179,3.063061565273564
[FSR2007]_0124,848.063384536179,-2820.779142761681,693.3033416692269,1.383913357804321
[FSR2007]_0975,-801.5559616131335,4541.214844723376,1090.941549518805,4.306935544630944
[KPS2012]_MWSC_0560,350.0455598478179,2613.3209487787217,626.1962349815823,5.277322937760476
[KPS2012]_MWSC_5354,-146.91930072169825,-965.2856313896208,233.78273868741545,3.207156305224554
[KPS2012]_MWSC_5348,-593.5246097693257,-3291.8030066123747,803.3439507806713,3.207156305224554
NGC_2395,-334.76860716327,838.0415251338829,218.04344018850855,1.0760653431217282
[FSR2007]_0942,-62.44584925492695,2405.568437932124,585.1437911621638,2.0256899676856417
Cl_King_25,763.3183315935024,-1975.9263802623793,516.2145408784022,1.6654564710384838
NGC_2355,-676.039661240625,1936.2059923663028,502.6707701413337,2.0330996951338367
[KPS2012]_MWSC_3091,709.8917046587684,-1922.5232814870546,502.05378177732706,5.9231491714024935
Teutsch_11,-554.7450282181891,4983.347631154019,1238.8286204067313,1.9750865323826767
Kronberger_13,513.3286989942263,-1315.489235101145,350.72313742024403,0.4797566307054979
[KPS2012]_MWSC_3123,469.0930605919893,-1176.2880954700422,315.1555440729244,1.383913357804321
NGC_2169,-36.97905185619622,1008.473699833186,251.42264509900807,1.3051089052028806
[FSR2007]_0962,-268.99691247909516,2575.5490192946777,650.45208146868,1.605339495053012
[FSR2007]_0953,-167.6265885692572,2012.2157358202162,509.05804557691135,1.2210275307598903
[KPS2012]_MWSC_3152,1607.9057254923018,-3441.6283319422355,959.4569311342646,3.764244333227753
[KPS2012]_MWSC_0877,-590.3745740311975,4597.981976778118,1177.755748685215,8.174314900097517
[BDS2003]_81,-178.17830987349868,2580.426958892595,658.1870552593219,0.6273740555379589
[FSR2007]_0939,-111.0548949924673,2319.0709564244644,595.9745878531493,2.9892528528573328
[FSR2007]_0955,-200.52057006278355,1919.9125849213874,499.76311112583346,1.2916524672840328
[FSR2007]_0933,-43.9449833579188,1814.320626672037,471.09924864094063,1.7898612760935884
[FSR2007]_0932,-32.6470013074174,1720.6172629893458,447.4020101874784,1.234095324404994
[KPS2012]_MWSC_0862,-191.4275834669365,1717.8922066733933,449.4417053843903,2.5648527564640085
[FSR2007]_0951,-155.1944008024374,1590.5121811715371,417.754498019643,2.8434405321429583
[FSR2007]_0940,-145.4434975972309,2336.1563205532143,618.4341799625489,0.9226089052028806
Riddle_15,1327.700647466663,-4138.405064349795,1151.0128209887894,0.6642784117460739
Cl_King_26,907.9791867778844,-2220.83444753518,637.59129190986,0.8433857986683854
[FSR2007]_0937,-346.0663611868489,5782.341211960747,1552.7961946486087,3.279357988971665
[KPS2012]_MWSC_5804,1730.990305247756,-597.0135741092315,491.99934498696393,3.207156305224554
[FSR2007]_0928,-58.20258185008976,3031.229609039323,836.2323341926563,9.392158654965325
[KPS2012]_MWSC_3135,484.2940082421643,-1158.9255697126962,346.6407902235991,2.9892528528573328
NGC_7036,743.1832327989573,-680.8031385839381,279.82453248553855,0.5944609387169506
[FSR2007]_0133,1649.0889775755838,-3991.495292205325,1202.6460884729245,4.274642312817097
C_0523+160,45.05334809287716,302.3614140491542,85.75558943776204,12.436768042134831
Cl_Alessi_57,1263.7721843094657,-3430.212842989716,1026.5128922493332,2.3987831535274897
Berkeley_45,940.8075731725974,-2616.3452039671474,782.3607405689763,0.6776442721822644
[FSR2007]_0941,-414.5679583331461,4349.209255998796,1234.3042277206225,5.077239156180495
[KPS2012]_MWSC_2904,172.62999121259077,-1709.4015979085025,487.79202863699965,1.9743830571341647
[FSR2007]_0948,-374.3572511889893,3295.919848695797,942.3384037770498,1.3830243040799457
[FSR2007]_0931,-90.44147330235894,1592.724886160651,455.33369841407466,2.0297395914463374
[KPS2012]_MWSC_0725,-77.05172194022059,3473.322874100085,1002.7697863413981,6.587427583148568
NGC_7772,1319.250362347682,-47.414064300383686,384.6496951149557,6.675049267795818
[BDS2003]_157,1952.3921761027239,-4954.323033950115,1560.2080200935354,6.845758076605374
NGC_1807,574.1168288988656,2634.0578355781436,799.6706732177291,5.0928011567199025
GAL_192.16-03.82,66.89961776877624,8517.748743577038,2527.193261789483,3.671983442707465
NGC_6950,2031.340612777039,-2398.1015350002767,938.7035435705571,6.4398101583161065
[FSR2007]_0921,-46.42921700392368,2053.8572792806217,615.7188605731646,1.2200658847540016
NGC_1817,348.662307770903,1660.1208244831073,508.7970550793275,3.9557212495718095
NGC_2234,-839.7779821228328,6525.36932424558,1981.1534829327272,8.11895836578535
[KPS2012]_MWSC_2787,16.805127032609487,-1650.5650020884584,497.52262419526716,1.4946264264286666
[FSR2007]_0924,-74.96384464257075,1645.550565105293,498.3821422142411,1.5499829607408393
[KPS2012]_MWSC_3418,2375.183417878764,-2521.218002586054,1051.8381600178525,12.3629593297186
[KPS2012]_MWSC_3112,854.3735988027868,-2211.766088300161,720.153125601895,1.0333219738272263
[KPS2012]_MWSC_5333,-574.8447101290843,-1793.119336742532,572.1019170013608,3.207156305224554
[FSR2007]_0882,251.25804498756705,1787.7938858099808,549.027701204115,2.288070084903144
[FSR2007]_0936,-376.1786532537885,3000.5710925766352,920.3171949005531,3.3029398806263126
Berkeley_29,-3099.330550312552,13143.87617605843,4110.658470700649,7.255327200873091
[FSR2007]_0923,-66.34958472114576,1436.7822715963073,438.94062996479,0.914996156738931
[FSR2007]_0884,312.096865883265,2571.1903582240966,800.6851366681434,2.9523484966492184
[KPS2012]_MWSC_0578,175.28841432186672,1599.4722562883805,500.18743803526564,4.834470663263095
[KPS2012]_MWSC_5343,-307.07270652788674,-1521.768575590034,483.53154525048006,3.207156305224554
Berkeley_47,599.1959351161612,-1473.6490759584674,497.3712846224886,0.9582224073191228
[KPS2012]_MWSC_2863,103.24701433552039,-1449.2368972247457,456.7072035267153,1.1809393986596872
C_1942+174,307.8059247074856,-623.3685015768643,219.33587020089692,0.5166609869136132
NGC_7084,959.2311685768191,-721.4117535700069,380.1600282010164,0.4982088088095555
[KPS2012]_MWSC_0865,-137.43126197735978,1226.8380882328124,394.4577968459596,0.6642784117460739
[KPS2012]_MWSC_0919,-405.7681526374646,2627.7763124528806,850.6154453068049,1.8063913859071965
NGC_6839,2551.310100191598,-4666.506330833579,1714.7243034816015,8.838593311843596
NGC_2304,-899.2825055431953,3660.670903486443,1223.625012490224,1.7279422760568541
[FSR2007]_0927,-299.19077112338533,2818.9987441633566,922.0043182545359,2.3618787973193744
[KPS2012]_MWSC_0533,333.3759442517683,2161.795669526557,723.820394165891,2.3987831535274897
C_1950+182,723.5016092998856,-1343.6883053817407,505.395804613396,1.1817218292372391
[KPS2012]_MWSC_4301,-336.45984867818794,-1241.2315585442655,426.80673413293806,3.207156305224554
Cl_Alessi_11,1630.9055133266863,-2301.990306037167,937.9322137081809,6.347549267795818
[KPS2012]_MWSC_3196,1366.9038477124998,-2565.3689968878175,971.9469023128563,2.5648527564640085
NAME_Skiff_J0619+18.5,-112.94516404739909,1336.9126431976676,450.11628366565145,3.2503436793382043
Kronberger_79,1560.0759341733399,-3591.6997810654625,1311.9084580516635,0.9880312336505748
Teutsch_42,1059.4838896085748,-2551.0173946042373,926.1229400498048,0.5461364963728234
[KPS2012]_MWSC_5634,681.6041784297997,1760.3173389441138,633.0715679603304,3.207156305224554
[KPR2005]_104,312.0577661166165,-677.1646496587027,251.86700430765765,8.709428065115192
[BDS2003]_156,1272.4026969612373,-3007.3169490833898,1104.0131994326628,3.207156305224554
Teutsch_27,1412.2417667541886,-3121.5204785745636,1159.6785611477635,0.5677823853979813
[KPS2012]_MWSC_0521,312.8336851436787,1935.0598681081005,665.2656554166065,1.7345047417814154
[FSR2007]_0906,-38.64181805615625,1137.3850971922816,386.8668383077298,0.7749914803704196
[FSR2007]_0909,-140.54418129379573,2044.051130879921,705.684991659149,1.2916524672840328
IRAS_06117+1901,-130.26726014612728,2018.9885896730955,697.363259502439,1.1993915767637449
